url,name,brand,price,currency,specs,spec_pricejsonld,spec_currencyjsonld,spec_sku,spec_mpn,spec_metadescription,spec_ogdescription,spec_manufacturers-part-number,spec_brand,spec_material,spec_package-quantity,spec_description,spec_country-of-origin,spec_length,spec_finish,spec_size,spec_unit-of-measurement,spec_type,spec_color,spec_height,spec_width,spec_head,spec_grade,spec_warranty,spec_certifications,spec_weight,spec_diameter,spec_thread,spec_gauge,spec_style,spec_weight-capacity,spec_includes,spec_thread-size,spec_for-use-with,spec_series,spec_full-or-partial-thread,spec_number-of-pieces,spec_depth,spec_thread-length,spec_load-capacity-range,spec_thickness,spec_drive,spec_base-diameter,spec_design,spec_threading-type,spec_alloy,spec_padlock-capacity,spec_installed-length,spec_crown,spec_body-material,spec_units,spec_inner-diameter,spec_fastener-collation,spec_interior-or-exterior-use,spec_pin-diameter,spec_stud-length,spec_pin-length,spec_fire-rating,spec_af,spec_mounting-distance,spec_spring-rate,spec_max-travel,spec_body-mount-material,spec_durometer,spec_cover-plate-material,spec_insert-material,spec_nose-material,spec_fits-door-thickness,spec_end-pressure-start,spec_end-pressure-full,spec_vertical-lifting-load,spec_mounting-location,spec_package-includes,spec_max-deflection,spec_adhesive,spec_set-screw-body-material,spec_ball-material,spec_knob-diameter,spec_mounting-dimensions,spec_cutting-point
https://www.globalindustrial.com/p/vibration-shock-absorption-mount-threaded-stud-100-inch-dia-50-inch-h-1-4-20-thread,"Vibration/Shock Absorption Mount, Threaded Stud, 1.00"" Dia, .50""H, 1/4-20 Thread",,8.10,USD,"{""price_jsonld"":""1.70"",""currency_jsonld"":""USD"",""sku"":""B831466"",""mpn"":""352.1-25-13-1/4-55"",""brand"":""J.W. Winco"",""Height"":""0.50 in"",""Weight Capacity"":""214 Ft. Lbs. lb-ft"",""Spring Rate"":""21400 Ft. Lbs./In."",""Stud Length"":""0.50 in"",""Load Capacity Range"":""100 - 250 Ft. Lbs. lb-ft"",""Thread"":""1/4-20 in"",""Max Travel"":""0.10\"""",""Unit of Measurement"":""Inch (Imperial)"",""Base Diameter"":""1.00 in"",""Body Mount Material"":""Natural rubber (NR), Vulcanized"",""Color"":""Black"",""Durometer"":""55"",""Country of Origin"":""Import"",""Insert Material"":""Steel, Zinc Plated, Blue Passivated, Molded In"",""Manufacturers Part Number"":""352.1-25-13-1/4-55"",""Cover Plate Material"":""Steel, Zinc Plated, Blue Passivated, Molded In"",""Brand"":""J.W. Winco"",""meta_description"":""Vibration/Shock Absorption Mount, Threaded Stud, 1.00&quot; Dia, .50&quot;H, 1/4-20 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Vibration/Shock Absorption Mount, Threaded Stud, 1.00&quot; Dia, .50&quot;H, 1/4-20 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",1.70,USD,B831466,352.1-25-13-1/4-55,"Vibration/Shock Absorption Mount, Threaded Stud, 1.00&quot; Dia, .50&quot;H, 1/4-20 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com","Vibration/Shock Absorption Mount, Threaded Stud, 1.00&quot; Dia, .50&quot;H, 1/4-20 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com",352.1-25-13-1/4-55,J.W. Winco,,,,Import,,,,Inch (Imperial),,Black,0.50 in,,,,,,,,1/4-20 in,,,214 Ft. Lbs. lb-ft,,,,,,,,,100 - 250 Ft. Lbs. lb-ft,,,1.00 in,,,,,,,,,,,,,0.50 in,,,,,21400 Ft. Lbs./In.,"0.10""","Natural rubber (NR), Vulcanized",55,"Steel, Zinc Plated, Blue Passivated, Molded In","Steel, Zinc Plated, Blue Passivated, Molded In",,,,,,,,,,,,,,
https://www.globalindustrial.com/p/vibration-shock-absorption-mount-threaded-stud-118-inch-dia-20mm-h-m8-x-125-thread,"Vibration/Shock Absorption Mount, Threaded Stud, 1.18"" Dia, 20mm H, M8 x 1.25 Thread",,7.50,USD,"{""price_jsonld"":""3.20"",""currency_jsonld"":""USD"",""sku"":""B831520"",""mpn"":""352-30-20-M8-S-55"",""brand"":""J.W. Winco"",""Height"":""20 mm"",""Weight Capacity"":""924 Ft. Lbs. lb-ft"",""Spring Rate"":""185 Ft. Lbs./In."",""Stud Length"":""0.79 in"",""Load Capacity Range"":""500 - 1000 Ft. Lbs. lb-ft"",""Thread"":""M8 x 1.25 in"",""Max Travel"":""5mm"",""Unit of Measurement"":""Metric"",""Base Diameter"":""1.18 in"",""Body Mount Material"":""Natural rubber (NR), Vulcanized"",""Color"":""Black"",""Durometer"":""55"",""Country of Origin"":""Import"",""Insert Material"":""Steel, Zinc Plated, Blue Passivated, Molded In"",""Manufacturers Part Number"":""352-30-20-M8-S-55"",""Cover Plate Material"":""Steel, Zinc Plated, Blue Passivated, Molded In"",""Brand"":""J.W. Winco"",""meta_description"":""Vibration/Shock Absorption Mount, Threaded Stud, 1.18&quot; Dia, 20mm H, M8 x 1.25 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Vibration/Shock Absorption Mount, Threaded Stud, 1.18&quot; Dia, 20mm H, M8 x 1.25 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",3.20,USD,B831520,352-30-20-M8-S-55,"Vibration/Shock Absorption Mount, Threaded Stud, 1.18&quot; Dia, 20mm H, M8 x 1.25 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com","Vibration/Shock Absorption Mount, Threaded Stud, 1.18&quot; Dia, 20mm H, M8 x 1.25 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com",352-30-20-M8-S-55,J.W. Winco,,,,Import,,,,Metric,,Black,20 mm,,,,,,,,M8 x 1.25 in,,,924 Ft. Lbs. lb-ft,,,,,,,,,500 - 1000 Ft. Lbs. lb-ft,,,1.18 in,,,,,,,,,,,,,0.79 in,,,,,185 Ft. Lbs./In.,5mm,"Natural rubber (NR), Vulcanized",55,"Steel, Zinc Plated, Blue Passivated, Molded In","Steel, Zinc Plated, Blue Passivated, Molded In",,,,,,,,,,,,,,
https://www.globalindustrial.com/p/r-4-neoprene-leveling-mount-red,R-4 Neoprene Leveling Mount - Red,,22.75,USD,"{""price_jsonld"":""11.75"",""currency_jsonld"":""USD"",""sku"":""B250586"",""mpn"":""R-4-250 RED"",""brand"":""Mason Industries"",""Length"":""2.25 in"",""Width"":""2.25 in"",""Height"":""0.88 in"",""Weight Capacity"":""600 lbs"",""Load Capacity Range"":""500 - 1000 lbs"",""Mount Hole Diameter"":""0.38 in"",""Unit of Measurement"":""Inch (Imperial)"",""Base Diameter"":""2.25 in"",""Type"":""Tapped Mount"",""Color"":""Red"",""Country of Origin"":""Import"",""Material"":""Neoprene/Steel"",""Package Quantity"":""1"",""Manufacturers Part Number"":""R-4-250 RED"",""Brand"":""Mason Industries"",""meta_description"":""R-4 Neoprene Leveling Mount - Red. Usually ships in3 days. Buy it and Save at Globalindustrial.com"",""og_description"":""R-4 Neoprene Leveling Mount - Red. Usually ships in3 days. Buy it and Save at Globalindustrial.com""}",11.75,USD,B250586,R-4-250 RED,R-4 Neoprene Leveling Mount - Red. Usually ships in3 days. Buy it and Save at Globalindustrial.com,R-4 Neoprene Leveling Mount - Red. Usually ships in3 days. Buy it and Save at Globalindustrial.com,R-4-250 RED,Mason Industries,Neoprene/Steel,1,,Import,2.25 in,,,Inch (Imperial),Tapped Mount,Red,0.88 in,2.25 in,,,,,,,,,,600 lbs,,,,,,,,,500 - 1000 lbs,,,2.25 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/rcl-5-neoprene-leveling-mount-glide-cup-leveling-stud-blue?referer=L2MvZmFzdGVuZXJzL21hY2hpbmVfbW91bnRzX3BhZHNfdmlicmF0aW9uX2RhbXBlcnMvdmlicmF0aW9uX2lzb2xhdGluZ19tYWNoaW5lX2xldmVsZXJz,RCL-5 Neoprene Leveling Mount w/ Glide Cup & Leveling Stud - Blue,,22.75,USD,"{""price_jsonld"":""21.75"",""currency_jsonld"":""USD"",""sku"":""B250508"",""mpn"":""RCL-5-1000 BLUE"",""brand"":""Mason Industries"",""Length"":""2.25 in"",""Width"":""2.25 in"",""Height"":""0.88 in"",""Weight Capacity"":""400 lbs"",""Load Capacity Range"":""100 - 500 lbs"",""Mount Hole Diameter"":""0.50 in"",""Unit of Measurement"":""Inch (Imperial)"",""Base Diameter"":""2.25 in"",""Type"":""Mount w/Glide Cup and Leveling Stud"",""Color"":""Blue"",""Country of Origin"":""Import"",""Material"":""Neoprene/Steel"",""Package Quantity"":""1"",""Manufacturers Part Number"":""RCL-5-1000 BLUE"",""Brand"":""Mason Industries"",""meta_description"":""RCL-5 Neoprene Leveling Mount w/ Glide Cup & Leveling Stud - Blue. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""RCL-5 Neoprene Leveling Mount w/ Glide Cup & Leveling Stud - Blue. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",21.75,USD,B250508,RCL-5-1000 BLUE,RCL-5 Neoprene Leveling Mount w/ Glide Cup & Leveling Stud - Blue. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,RCL-5 Neoprene Leveling Mount w/ Glide Cup & Leveling Stud - Blue. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,RCL-5-1000 BLUE,Mason Industries,Neoprene/Steel,1,,Import,2.25 in,,,Inch (Imperial),Mount w/Glide Cup and Leveling Stud,Blue,0.88 in,2.25 in,,,,,,,,,,400 lbs,,,,,,,,,100 - 500 lbs,,,2.25 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/wedge-jack-3000-lbs-capacity-6-long-4-wide,"Wedge Jack 3000 Lbs Capacity - 6""L x 3-1/2""W x 1-1/8""H",,22.75,USD,"{""price_jsonld"":""169.95"",""currency_jsonld"":""USD"",""sku"":""B250509"",""mpn"":""WJ2A"",""brand"":""Mason Industries"",""Length"":""6.00 in"",""Width"":""3.50 in"",""Height"":""1.13 in"",""Weight Capacity"":""3000 lbs"",""Unit of Measurement"":""Inch (Imperial)"",""Type"":""Machine Leveling Wedge Jack"",""Country of Origin"":""Import"",""Material"":""Neoprene/Steel"",""Package Quantity"":""1"",""Manufacturers Part Number"":""WJ2A"",""Brand"":""Mason Industries"",""meta_description"":""Wedge Jack 3000 Lbs Capacity - 6&quot;L x 3-1/2&quot;W x 1-1/8&quot;H. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""Wedge Jack 3000 Lbs Capacity - 6&quot;L x 3-1/2&quot;W x 1-1/8&quot;H. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",169.95,USD,B250509,WJ2A,Wedge Jack 3000 Lbs Capacity - 6&quot;L x 3-1/2&quot;W x 1-1/8&quot;H. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,Wedge Jack 3000 Lbs Capacity - 6&quot;L x 3-1/2&quot;W x 1-1/8&quot;H. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,WJ2A,Mason Industries,Neoprene/Steel,1,,Import,6.00 in,,,Inch (Imperial),Machine Leveling Wedge Jack,,1.13 in,3.50 in,,,,,,,,,,3000 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/vibration-shock-absorption-mount-threaded-stud-156-inch-dia-100-inch-h-5-16-18-thread,"Vibration/Shock Absorption Mount, Threaded Stud, 1.56"" Dia, 1.00""H, 5/16-18 Thread",,22.75,USD,"{""price_jsonld"":""3.89"",""currency_jsonld"":""USD"",""sku"":""B831530"",""mpn"":""352.1-40-25-5/16-55"",""brand"":""J.W. Winco"",""Height"":""1.00 in"",""Weight Capacity"":""434 Ft. Lbs. lb-ft"",""Spring Rate"":""1736 Ft. Lbs./In."",""Stud Length"":""0.63 in"",""Load Capacity Range"":""250 - 500 Ft. Lbs. lb-ft"",""Thread"":""5/16-18 in"",""Max Travel"":""0.25\"""",""Unit of Measurement"":""Inch (Imperial)"",""Base Diameter"":""1.56 in"",""Body Mount Material"":""Natural rubber (NR), Vulcanized"",""Color"":""Black"",""Durometer"":""55"",""Country of Origin"":""Import"",""Insert Material"":""Steel, Zinc Plated, Blue Passivated, Molded In"",""Manufacturers Part Number"":""352.1-40-25-5/16-55"",""Cover Plate Material"":""Steel, Zinc Plated, Blue Passivated, Molded In"",""Brand"":""J.W. Winco"",""meta_description"":""Vibration/Shock Absorption Mount, Threaded Stud, 1.56&quot; Dia, 1.00&quot;H, 5/16-18 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Vibration/Shock Absorption Mount, Threaded Stud, 1.56&quot; Dia, 1.00&quot;H, 5/16-18 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",3.89,USD,B831530,352.1-40-25-5/16-55,"Vibration/Shock Absorption Mount, Threaded Stud, 1.56&quot; Dia, 1.00&quot;H, 5/16-18 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com","Vibration/Shock Absorption Mount, Threaded Stud, 1.56&quot; Dia, 1.00&quot;H, 5/16-18 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com",352.1-40-25-5/16-55,J.W. Winco,,,,Import,,,,Inch (Imperial),,Black,1.00 in,,,,,,,,5/16-18 in,,,434 Ft. Lbs. lb-ft,,,,,,,,,250 - 500 Ft. Lbs. lb-ft,,,1.56 in,,,,,,,,,,,,,0.63 in,,,,,1736 Ft. Lbs./In.,"0.25""","Natural rubber (NR), Vulcanized",55,"Steel, Zinc Plated, Blue Passivated, Molded In","Steel, Zinc Plated, Blue Passivated, Molded In",,,,,,,,,,,,,,
https://www.globalindustrial.com/p/standard-nylon-leveling-mount-w-bolt-nylon-38-16-x-4-bolt-2-dia-x-4-78-h-4000-lb-cap?referer=L2MvZmFzdGVuZXJzL21hY2hpbmVfbW91bnRzX3BhZHNfdmlicmF0aW9uX2RhbXBlcnMvdmlicmF0aW9uX2lzb2xhdGluZ19tYWNoaW5lX2xldmVsZXJz,"Standard Nylon Leveling Mount w/ Bolt - Nylon - 3/8-16 x 4"" Bolt - 2"" Dia. x 4-7/8"" H - 4000 Lb Cap",,145.95,USD,"{""price_jsonld"":""13.50"",""currency_jsonld"":""USD"",""sku"":""B2249881"",""mpn"":""LM-320"",""brand"":""Morton Machine Works"",""Height"":""4.88 in"",""Weight Capacity"":""4000 lbs"",""Stud Length"":""4.00 in"",""Load Capacity Range"":""2500 - 5000 lbs"",""Thread"":""3/8-16 in"",""Unit of Measurement"":""Inch (Imperial)"",""Base Diameter"":""2.00 in"",""Swivel Angle"":""15°"",""Country of Origin"":""Made In USA"",""Material"":""Nylon"",""Description"":""Leveling Foot (w/ Bolt)"",""Package Quantity"":""1"",""Manufacturers Part Number"":""LM-320"",""Brand"":""Morton Machine Works"",""meta_description"":""Standard Nylon Leveling Mount w/ Bolt - Nylon - 3/8-16 x 4&quot; Bolt - 2&quot; Dia. x 4-7/8&quot; H - 4000 Lb Cap. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""Standard Nylon Leveling Mount w/ Bolt - Nylon - 3/8-16 x 4&quot; Bolt - 2&quot; Dia. x 4-7/8&quot; H - 4000 Lb Cap. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",13.50,USD,B2249881,LM-320,Standard Nylon Leveling Mount w/ Bolt - Nylon - 3/8-16 x 4&quot; Bolt - 2&quot; Dia. x 4-7/8&quot; H - 4000 Lb Cap. Usually ships in2 days. Buy it and Save at Globalindustrial.com,Standard Nylon Leveling Mount w/ Bolt - Nylon - 3/8-16 x 4&quot; Bolt - 2&quot; Dia. x 4-7/8&quot; H - 4000 Lb Cap. Usually ships in2 days. Buy it and Save at Globalindustrial.com,LM-320,Morton Machine Works,Nylon,1,Leveling Foot (w/ Bolt),Made In USA,,,,Inch (Imperial),,,4.88 in,,,,,,,,3/8-16 in,,,4000 lbs,,,,,,,,,2500 - 5000 lbs,,,2.00 in,,,,,,,,,,,,,4.00 in,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/gn343-2-steel-leveling-feet-threaded-stud-2-36-base-dia-m24-x-3-0-thread-6-22-l-stud?referer=L2MvZmFzdGVuZXJzL21hY2hpbmVfbW91bnRzX3BhZHNfdmlicmF0aW9uX2RhbXBlcnMvdmlicmF0aW9uX2lzb2xhdGluZ19tYWNoaW5lX2xldmVsZXJz,"J.W. Winco GN343.2 Steel Leveling Feet, Threaded Stud, 2.36"" Base Dia, M24 x 3.0 Thread, 6.22""L Stud",,7.50,USD,"{""price_jsonld"":""60.95"",""currency_jsonld"":""USD"",""sku"":""B2683354"",""mpn"":""24N158M84"",""brand"":""J.W. Winco"",""Weight Capacity"":""21357 lbs"",""Stud Length"":""6.22 in"",""Thread"":""M24 x 3.0 in"",""Nut Size"":""0.94\"""",""Unit of Measurement"":""Inch (Imperial)"",""Base Diameter"":""2.36 in"",""Color"":""Silver"",""Series"":""GN343.2"",""Country of Origin"":""Import"",""Finish"":""Zinc Plated"",""Material"":""Steel"",""Description"":""Leveling Feet Without Cap"",""Package Quantity"":""1"",""Manufacturers Part Number"":""24N158M84"",""Brand"":""J.W. Winco"",""meta_description"":""J.W. Winco GN343.2 Steel Leveling Feet, Threaded Stud, 2.36&quot; Base Dia, M24 x 3.0 Thread, 6.22&quot;L Stud. Usually ships in3 days. Buy it and Save at Globalindustrial.com"",""og_description"":""J.W. Winco GN343.2 Steel Leveling Feet, Threaded Stud, 2.36&quot; Base Dia, M24 x 3.0 Thread, 6.22&quot;L Stud. Usually ships in3 days. Buy it and Save at Globalindustrial.com""}",60.95,USD,B2683354,24N158M84,"J.W. Winco GN343.2 Steel Leveling Feet, Threaded Stud, 2.36&quot; Base Dia, M24 x 3.0 Thread, 6.22&quot;L Stud. Usually ships in3 days. Buy it and Save at Globalindustrial.com","J.W. Winco GN343.2 Steel Leveling Feet, Threaded Stud, 2.36&quot; Base Dia, M24 x 3.0 Thread, 6.22&quot;L Stud. Usually ships in3 days. Buy it and Save at Globalindustrial.com",24N158M84,J.W. Winco,Steel,1,Leveling Feet Without Cap,Import,,Zinc Plated,,Inch (Imperial),,Silver,,,,,,,,,M24 x 3.0 in,,,21357 lbs,,,,GN343.2,,,,,,,,2.36 in,,,,,,,,,,,,,6.22 in,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/vibration-isolation-mounts-cylindrical-type-2-00-560-max-load,"J.W. Winco, Vibration Isolation Mounts Cylindrical Type, 2.00"", 560 Max Load",,145.95,USD,"{""price_jsonld"":""31.95"",""currency_jsonld"":""USD"",""sku"":""B1121174"",""mpn"":""451.3-51-41-3/8-55"",""brand"":""J.W. Winco"",""Height"":""1.63 in"",""Weight Capacity"":""560 Ft. Lbs. lb-ft"",""Spring Rate"":""1866 Ft. Lbs./In."",""Load Capacity Range"":""500 - 1000 Ft. Lbs. lb-ft"",""Thread"":""3/8-16 in"",""Max Travel"":""0.30\"""",""Unit of Measurement"":""Inch (Imperial)"",""Base Diameter"":""2.00 in"",""Body Mount Material"":""Natural rubber (NR), Vulcanized"",""Color"":""Black"",""Durometer"":""55"",""Country of Origin"":""Import"",""Insert Material"":""304 Series Stainless Steel"",""Manufacturers Part Number"":""451.3-51-41-3/8-55"",""Cover Plate Material"":""304 Series Stainless Steel"",""Brand"":""J.W. Winco"",""meta_description"":""J.W. Winco, Vibration Isolation Mounts Cylindrical Type, 2.00&quot;, 560 Max Load. Usually ships in3 days. Buy it and Save at Globalindustrial.com"",""og_description"":""J.W. Winco, Vibration Isolation Mounts Cylindrical Type, 2.00&quot;, 560 Max Load. Usually ships in3 days. Buy it and Save at Globalindustrial.com""}",31.95,USD,B1121174,451.3-51-41-3/8-55,"J.W. Winco, Vibration Isolation Mounts Cylindrical Type, 2.00&quot;, 560 Max Load. Usually ships in3 days. Buy it and Save at Globalindustrial.com","J.W. Winco, Vibration Isolation Mounts Cylindrical Type, 2.00&quot;, 560 Max Load. Usually ships in3 days. Buy it and Save at Globalindustrial.com",451.3-51-41-3/8-55,J.W. Winco,,,,Import,,,,Inch (Imperial),,Black,1.63 in,,,,,,,,3/8-16 in,,,560 Ft. Lbs. lb-ft,,,,,,,,,500 - 1000 Ft. Lbs. lb-ft,,,2.00 in,,,,,,,,,,,,,,,,,,1866 Ft. Lbs./In.,"0.30""","Natural rubber (NR), Vulcanized",55,304 Series Stainless Steel,304 Series Stainless Steel,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/vibration-shock-absorption-mount-threaded-stud-118-inch-dia-118-inch-h-m8-x-125-thread?referer=L2MvZmFzdGVuZXJzL21hY2hpbmVfbW91bnRzX3BhZHNfdmlicmF0aW9uX2RhbXBlcnMvdmlicmF0aW9uX2lzb2xhdGluZ19tYWNoaW5lX2xldmVsZXJz,"Vibration/Shock Absorption Mount, Threaded Stud, 1.18"" Dia, 1.18""H, M8 x 1.25 Thread",,155.95,USD,"{""price_jsonld"":""3.98"",""currency_jsonld"":""USD"",""sku"":""B831578"",""mpn"":""353-30-30-M8-S-55"",""brand"":""J.W. Winco"",""Height"":""1.18 in"",""Weight Capacity"":""150 Ft. Lbs. lb-ft"",""Spring Rate"":""24 Ft. Lbs./In."",""Stud Length"":""0.71 in"",""Load Capacity Range"":""100 - 250 Ft. Lbs. lb-ft"",""Thread"":""M8 x 1.25 in"",""Max Travel"":""6.25mm"",""Unit of Measurement"":""Inch (Imperial)"",""Base Diameter"":""1.18 in"",""Body Mount Material"":""Natural rubber (NR), Vulcanized"",""Color"":""Black"",""Durometer"":""55"",""Country of Origin"":""Import"",""Insert Material"":""Steel, Zinc Plated, Blue Passivated, Molded In"",""Manufacturers Part Number"":""353-30-30-M8-S-55"",""Cover Plate Material"":""Steel, Zinc Plated, Blue Passivated, Molded In"",""Brand"":""J.W. Winco"",""meta_description"":""Vibration/Shock Absorption Mount, Threaded Stud, 1.18&quot; Dia, 1.18&quot;H, M8 x 1.25 Thread. Usually ships in3 days. Buy it and Save at Globalindustrial.com"",""og_description"":""Vibration/Shock Absorption Mount, Threaded Stud, 1.18&quot; Dia, 1.18&quot;H, M8 x 1.25 Thread. Usually ships in3 days. Buy it and Save at Globalindustrial.com""}",3.98,USD,B831578,353-30-30-M8-S-55,"Vibration/Shock Absorption Mount, Threaded Stud, 1.18&quot; Dia, 1.18&quot;H, M8 x 1.25 Thread. Usually ships in3 days. Buy it and Save at Globalindustrial.com","Vibration/Shock Absorption Mount, Threaded Stud, 1.18&quot; Dia, 1.18&quot;H, M8 x 1.25 Thread. Usually ships in3 days. Buy it and Save at Globalindustrial.com",353-30-30-M8-S-55,J.W. Winco,,,,Import,,,,Inch (Imperial),,Black,1.18 in,,,,,,,,M8 x 1.25 in,,,150 Ft. Lbs. lb-ft,,,,,,,,,100 - 250 Ft. Lbs. lb-ft,,,1.18 in,,,,,,,,,,,,,0.71 in,,,,,24 Ft. Lbs./In.,6.25mm,"Natural rubber (NR), Vulcanized",55,"Steel, Zinc Plated, Blue Passivated, Molded In","Steel, Zinc Plated, Blue Passivated, Molded In",,,,,,,,,,,,,,
https://www.globalindustrial.com/p/leveling-foot-threaded-4500-lbs-capacity-3-15-base-dia-41-80-1-2x13-75-d3-sk?referer=L2MvZmFzdGVuZXJzL21hY2hpbmVfbW91bnRzX3BhZHNfdmlicmF0aW9uX2RhbXBlcnMvdmlicmF0aW9uX2lzb2xhdGluZ19tYWNoaW5lX2xldmVsZXJz,"Leveling Foot - Threaded - 4500 Lbs. Capacity - 3.15"" Base Dia. - J.W. Winco 41-80-1/2X13-75-D3-SK",,36.95,USD,"{""price_jsonld"":""33.95"",""currency_jsonld"":""USD"",""sku"":""B2253499"",""mpn"":""41-80-1/2X13-75-D3-SK"",""brand"":""J.W. Winco"",""Weight Capacity"":""4500 lbs"",""Base Height"":""0.12 in"",""Stud Length"":""2.95 in"",""Load Capacity Range"":""2500 - 5000 lbs"",""Thread"":""1/2-13 in"",""Unit of Measurement"":""Inch (Imperial)"",""Base Diameter"":""3.15 in"",""Type"":""Threaded"",""Series"":""GN41"",""Country of Origin"":""Import"",""Material"":""Stainless Steel"",""Description"":""Leveling Foot w/ Vulcanized Rubber Underlay"",""Manufacturers Part Number"":""41-80-1/2X13-75-D3-SK"",""Brand"":""J.W. Winco"",""Leveler Material"":""Stainless Steel"",""meta_description"":""Leveling Foot - Threaded - 4500 Lbs. Capacity - 3.15&quot; Base Dia. - J.W. Winco 41-80-1/2X13-75-D3-SK. Usually ships in5 days. Buy it and Save at Globalindustrial.com"",""og_description"":""Leveling Foot - Threaded - 4500 Lbs. Capacity - 3.15&quot; Base Dia. - J.W. Winco 41-80-1/2X13-75-D3-SK. Usually ships in5 days. Buy it and Save at Globalindustrial.com""}",33.95,USD,B2253499,41-80-1/2X13-75-D3-SK,Leveling Foot - Threaded - 4500 Lbs. Capacity - 3.15&quot; Base Dia. - J.W. Winco 41-80-1/2X13-75-D3-SK. Usually ships in5 days. Buy it and Save at Globalindustrial.com,Leveling Foot - Threaded - 4500 Lbs. Capacity - 3.15&quot; Base Dia. - J.W. Winco 41-80-1/2X13-75-D3-SK. Usually ships in5 days. Buy it and Save at Globalindustrial.com,41-80-1/2X13-75-D3-SK,J.W. Winco,Stainless Steel,,Leveling Foot w/ Vulcanized Rubber Underlay,Import,,,,Inch (Imperial),Threaded,,,,,,,,,,1/2-13 in,,,4500 lbs,,,,GN41,,,,,2500 - 5000 lbs,,,3.15 in,,,,,,,,,,,,,2.95 in,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/leveling-mount-w-bolt-steel-58-11-x-2-bolt-2-12-dia-x-3-14-h-6000-lb-capacity,"Leveling Mount w/ Bolt - Steel - 5/8-11 x 2"" Bolt - 2-1/2"" Dia. x 3-1/4"" H - 6000 Lb. Capacity",,1149.00,USD,"{""price_jsonld"":""34.95"",""currency_jsonld"":""USD"",""sku"":""B2249901"",""mpn"":""LM-304"",""brand"":""Morton Machine Works"",""Height"":""3.25 in"",""Weight Capacity"":""20000 lbs"",""Stud Length"":""2.00 in"",""Load Capacity Range"":""5000+ lbs"",""Thread"":""5/8-11 in"",""Unit of Measurement"":""Inch (Imperial)"",""Base Diameter"":""2.50 in"",""Swivel Angle"":""10°"",""Country of Origin"":""Made In USA"",""Material"":""Steel"",""Description"":""Leveling Foot"",""Package Quantity"":""1"",""Manufacturers Part Number"":""LM-304"",""Brand"":""Morton Machine Works"",""meta_description"":""Leveling Mount w/ Bolt - Steel - 5/8-11 x 2&quot; Bolt - 2-1/2&quot; Dia. x 3-1/4&quot; H - 6000 Lb. Capacity. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""Leveling Mount w/ Bolt - Steel - 5/8-11 x 2&quot; Bolt - 2-1/2&quot; Dia. x 3-1/4&quot; H - 6000 Lb. Capacity. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",34.95,USD,B2249901,LM-304,Leveling Mount w/ Bolt - Steel - 5/8-11 x 2&quot; Bolt - 2-1/2&quot; Dia. x 3-1/4&quot; H - 6000 Lb. Capacity. Usually ships in2 days. Buy it and Save at Globalindustrial.com,Leveling Mount w/ Bolt - Steel - 5/8-11 x 2&quot; Bolt - 2-1/2&quot; Dia. x 3-1/4&quot; H - 6000 Lb. Capacity. Usually ships in2 days. Buy it and Save at Globalindustrial.com,LM-304,Morton Machine Works,Steel,1,Leveling Foot,Made In USA,,,,Inch (Imperial),,,3.25 in,,,,,,,,5/8-11 in,,,20000 lbs,,,,,,,,,5000+ lbs,,,2.50 in,,,,,,,,,,,,,2.00 in,,,,,,,,,,,,,,,,,,,,,,,,
